timestamp,position,velocity,acceleration,attitude,body_rate
28264000,0,1,0,0,0
28276000,0,1,0,0,0
28364000,0,1,0,0,0
28476000,0,1,0,0,0
28544000,0,1,0,0,0
28672000,0,1,0,0,0
28764000,0,1,0,0,0
28868000,0,1,0,0,0
28972000,0,1,0,0,0
29068000,0,1,0,0,0
29168000,0,1,0,0,0
29268000,0,1,0,0,0
29368000,0,1,0,0,0
29468000,0,1,0,0,0
29568000,0,1,0,0,0
29668000,0,1,0,0,0
29764000,0,1,0,0,0
29868000,0,1,0,0,0
29968000,0,1,0,0,0
30068000,0,1,0,0,0
30164000,0,1,0,0,0
30268000,0,1,0,0,0
30364000,0,1,0,0,0
30468000,0,1,0,0,0
30568000,0,1,0,0,0
30664000,0,1,0,0,0
30764000,0,1,0,0,0
30868000,0,1,0,0,0
30968000,0,1,0,0,0
31068000,0,1,0,0,0
31168000,0,1,0,0,0
31272000,0,1,0,0,0
31368000,0,1,0,0,0
31472000,0,1,0,0,0
31568000,0,1,0,0,0
31668000,0,1,0,0,0
31768000,0,1,0,0,0
31868000,0,1,0,0,0
31968000,0,1,0,0,0
32068000,0,1,0,0,0
32168000,0,1,0,0,0
32268000,0,1,0,0,0
32364000,0,1,0,0,0
32468000,0,1,0,0,0
32568000,0,1,0,0,0
32656000,0,1,0,0,0
32768000,0,1,0,0,0
32868000,0,1,0,0,0
32968000,0,1,0,0,0
33072000,0,1,0,0,0
33172000,0,1,0,0,0
33272000,0,1,0,0,0
33372000,0,1,0,0,0
33472000,0,1,0,0,0
33560000,0,1,0,0,0
33672000,0,1,0,0,0
33772000,1,0,0,0,0
33864000,1,0,0,0,0
33964000,1,0,0,0,0
34064000,1,0,0,0,0
34164000,1,0,0,0,0
34276000,1,0,0,0,0
34364000,1,0,0,0,0
34468000,1,0,0,0,0
34568000,1,0,0,0,0
34668000,1,0,0,0,0
34768000,1,0,0,0,0
34868000,1,0,0,0,0
34968000,1,0,0,0,0
35068000,1,0,0,0,0
35168000,1,0,0,0,0
35264000,1,0,0,0,0
35364000,1,0,0,0,0
35468000,1,0,0,0,0
35568000,1,0,0,0,0
35668000,1,0,0,0,0
35768000,1,0,0,0,0
35868000,1,0,0,0,0
35968000,1,0,0,0,0
36068000,1,0,0,0,0
36168000,1,0,0,0,0
36268000,1,0,0,0,0
36368000,1,0,0,0,0
36468000,1,0,0,0,0
36568000,1,0,0,0,0
36668000,1,0,0,0,0
36768000,1,0,0,0,0
36868000,1,0,0,0,0
36968000,1,0,0,0,0
