gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.037475266,-0.0028556588,0.024218975,0.48508644,-0.6669528,-9.50645
0.040466912,0.020486915,0.00056024105,0.521052,0.104053974,-9.62606
-0.0016215763,0.050333537,-0.008301624,0.16097952,0.64105093,-9.626306
-0.03623974,0.08192456,-0.014011501,0.16276318,-0.57988685,-9.079854
-0.08971945,0.13088506,-0.002178562,0.013424261,-0.6666336,-8.272253
-0.16174966,0.10101,0.012761108,0.21544603,0.0932214,-8.160569
-0.2323907,0.1282917,0.016885096,-0.12779167,-0.15144613,-8.543354
-0.3506824,0.18579815,0.036209386,0.012704044,-0.25040913,-8.305049
-0.39760542,0.22059734,0.03611545,0.7138103,-0.011953311,-8.104369
-0.43331626,0.26495087,0.05092732,0.033027392,-0.27133706,-8.27537
-0.42811626,0.31153178,0.05847384,-0.52190804,-0.15337159,-8.574278
-0.46223065,0.34852177,0.040071398,0.51989627,0.36665922,-7.995494
-0.44679677,0.34783196,0.043745745,0.67410356,-0.39947778,-7.842663
-0.43813258,0.33349264,0.046667997,-0.39939195,-0.44282374,-8.280866
-0.45233482,0.30435538,0.026308876,0.10114428,0.17100216,-8.040349
-0.5215624,0.28882846,0.06443619,0.76286906,0.12383545,-7.625802
-0.52871186,0.28479618,0.07171465,0.26097918,-0.6619683,-8.18675
-0.5528155,0.30409402,0.04153904,0.33128512,-0.37912378,-8.5611105
-0.55971426,0.31302038,0.027442653,0.5611722,0.78510725,-8.674826
-0.54377645,0.29381403,0.008628989,0.3726744,0.46266973,-8.554569
-0.5454455,0.2986877,0.021260545,0.29437885,-0.5344387,-8.120174
-0.5358262,0.29497907,0.027230855,0.11230632,-0.22173655,-8.179231
-0.52275467,0.28846574,0.010830071,0.2899104,0.6485876,-8.603543
-0.54955715,0.28813508,0.0037648156,0.12037877,-0.1180581,-8.309002
-0.5485405,0.2825564,0.0048955376,0.17049718,-0.25042674,-8.487589
-0.50704443,0.28931046,0.032962818,0.28653637,0.2940303,-8.767116
-0.5173407,0.296104,0.015100946,0.37970152,-0.22310561,-8.80093
-0.47701842,0.29710814,0.011834013,0.09493412,-1.0632352,-8.591288
-0.46545142,0.2951896,0.01879024,0.3143521,-0.33690548,-8.857175
-0.44464737,0.28387624,0.028855441,-0.19346698,0.19800948,-8.980143
-0.45669267,0.29850447,0.04432897,0.48923507,0.2121804,-8.500179
-0.40031236,0.2540975,0.03362972,0.6351517,-0.09775395,-8.460211
-0.34307083,0.25205714,0.026204914,-0.0065962733,-0.033998016,-8.570834
-0.3169555,0.23422836,-0.022568453,0.6850621,-0.2471735,-8.888758
-0.2814631,0.246277,-0.02056457,0.016689664,0.541886,-9.721318
-0.413156,0.22766452,0.022937717,0.11215618,0.22832009,-9.498561
-0.38648477,0.20869581,0.017194014,0.6171029,-0.23659642,-8.963501
-0.37626684,0.18493663,0.016015913,0.7814259,0.4283636,-8.88056
-0.33906356,0.17326955,0.035644937,0.5856951,0.9210362,-9.496926
-0.33317903,0.17413732,0.03710254,0.28057626,-0.2869169,-9.565047
-0.38615605,0.18049626,0.037343413,0.6887207,-0.44775096,-8.877397
-0.3758084,0.20270184,0.047638036,0.64867413,0.70780617,-9.173579
-0.35258484,0.19975396,0.054010615,0.007117823,0.50345904,-9.640875
-0.33499897,0.15217793,0.013623774,0.84597546,0.3658274,-9.145046
-0.30236208,0.15127677,-0.014837854,-0.2108522,-0.668094,-9.519596
-0.37708232,0.14358917,0.010474748,-0.09006073,0.13482,-9.516325
-0.3496725,0.13876927,0.03170764,0.8237654,0.7106419,-8.825648
-0.30130085,0.15571931,0.03414621,0.12353899,-0.6643645,-8.967086
-0.27779874,0.16603571,0.00902953,0.21147181,-0.5130075,-9.2079935
