gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
-0.011310933,-0.009228056,-0.018433666,0.40105698,0.3100346,-10.031829
0.012732858,-0.036723427,-0.024729481,0.6826088,0.450701,-9.434073
0.025720214,-0.047481593,-0.008147009,0.09369136,-0.18009397,-9.624212
0.026402324,-0.0044386634,0.01930591,-0.18604214,-0.37834403,-9.833899
0.07450371,0.03186317,0.022575963,0.5288519,0.79161835,-9.810697
0.11306589,0.07302414,0.054649763,0.45976454,0.24941635,-9.011828
0.20646222,0.18625662,0.08756512,-0.10624456,-0.51853764,-9.456474
0.24799079,0.2382068,0.11726126,0.13314739,0.53058153,-10.241532
0.26637074,0.2711813,0.08684272,0.4319435,1.2901089,-9.768157
0.2592913,0.28554836,0.09692163,0.14303978,-0.07762805,-9.711056
0.23438807,0.19284989,0.078534015,0.02260768,-0.5066321,-9.547783
0.21109696,0.20573018,0.09374804,0.17072262,0.7875225,-9.925767
0.19644764,0.24514304,0.08777902,0.33023763,0.46879113,-9.965763
0.16857074,0.23600759,0.06516599,0.20059972,-0.4331637,-9.573873
0.14722982,0.22548205,0.04537831,-0.0035002064,0.026736435,-9.727013
0.22122839,0.19338045,0.025959259,0.48927665,1.0862135,-10.007802
0.22194515,0.19490038,0.02043984,0.54614717,0.43930048,-9.550114
0.22980869,0.20442495,0.033989687,0.3816212,-0.3700476,-9.492603
0.19811852,0.1886943,0.051375676,0.36083478,0.27700707,-9.991399
0.16775912,0.23809527,0.051121913,0.5082505,1.0125688,-9.902929
0.21333022,0.17426129,0.043936785,0.2553978,0.2907599,-9.29168
0.21019244,0.15624858,0.043333415,0.21630272,-0.3606916,-9.164266
0.21729021,0.15404898,0.06185004,0.34925947,0.77761716,-9.659938
0.20305677,0.1426341,0.066306986,0.15850568,0.20582734,-9.53532
0.18523143,0.1402698,0.05257298,-0.2826104,0.33492184,-9.821677
0.23101158,0.19098873,0.016195383,0.27118635,0.4784741,-9.5351
0.19862919,0.19308838,0.01935205,0.30515566,0.22144186,-9.281205
0.18711342,0.18448572,0.033385348,-0.3141469,-0.010008381,-9.492065
0.1958028,0.15633522,0.05091973,0.062451508,0.4566324,-9.756968
0.17731772,0.1473933,0.07412331,0.8180821,0.4547158,-9.373046
0.20223704,0.11496996,0.08465099,0.35900667,-0.1479659,-9.031253
0.2111906,0.12960568,0.07089883,-0.040971976,0.34370643,-9.299874
0.19053371,0.13109067,0.06351384,0.3956847,0.9576028,-9.431154
0.21007423,0.123062566,0.042760797,0.47336805,-0.45529068,-9.433869
0.23681077,0.10199685,0.012186633,0.21069461,-0.02493604,-8.944709
0.1346451,0.06666921,0.013272361,-0.021707354,0.7036707,-9.3565445
0.12679903,0.024343591,0.03552944,0.6501827,-0.24819368,-9.263332
0.1506424,0.023948338,0.057655912,0.7602719,-0.40800858,-9.219673
0.13088645,0.033354357,0.043410603,0.52123106,-0.27513528,-8.835687
0.13711156,0.036116496,0.0565806,-0.28841877,0.1427261,-9.21832
0.11170613,0.08536107,0.066752605,0.026093151,0.40185305,-9.719659
0.119251944,0.0799256,0.071277484,0.65615356,0.24765177,-9.599968
0.11329448,0.07308356,0.06355655,0.16710716,-0.21727043,-9.444795
0.14366798,0.07631289,0.04852673,0.629839,-0.02638765,-9.480847
0.15836677,0.05034025,0.07195239,0.31990564,0.18418036,-9.448708
0.0901236,0.024795704,0.03338599,0.07731379,0.11383112,-9.887786
0.07639537,0.015311679,0.04029079,0.44963697,0.29273692,-9.79449
0.09005902,0.016654909,0.020340802,0.32151237,0.060974926,-9.617268
0.11389049,0.039160162,0.050716233,0.24550769,0.69411236,-9.53963
0.10541911,0.025076307,0.04627719,0.028341267,-0.20682742,-9.188576
0.05431148,-0.0027741962,0.037970237,0.116620354,-0.7063792,-10.142917
0.04554017,-0.025721962,0.061002586,0.53034127,0.6912629,-9.783986
0.05676725,-0.04999381,0.068180196,0.19662592,0.48608837,-9.449069
