timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
60000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
564000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1072000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1516000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3024000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3528000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4028000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4276000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4332000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4836000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5340000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5844000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6268000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6772000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7280000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7784000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8276000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8780000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9284000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9788000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10268000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10776000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11088000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11592000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12092000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12284000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12784000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13288000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13792000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14276000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14780000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15284000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15788000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16292000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16796000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17296000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17804000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
