gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
0.028025223,0.14343636,-0.049583692,-0.27238482,-0.7896079,-9.089502
-0.011061942,0.16733254,-0.13285337,0.9134722,0.41764376,-7.387721
-0.081701465,0.13988915,-0.16551664,0.081163,0.8466117,-7.4661827
-0.15125667,0.05145024,-0.025648944,-0.10076716,-1.2181258,-8.080968
-0.19864185,0.035084452,0.068360694,0.13251214,-1.7948709,-7.703702
-0.66402155,-0.59991807,0.17688674,0.08994996,0.24873586,-8.105615
-0.7139475,-0.7333533,0.245003,0.039665848,-0.07289435,-9.018135
-0.68378854,-0.6987019,0.44028112,0.61022997,-0.39776477,-8.258949
-0.2259646,-0.39418396,0.4031402,0.01508593,0.44927615,-7.979337
0.1095091,-0.10293158,0.27934408,0.1866493,0.024870217,-9.406562
-0.46549875,-0.39408007,0.32954878,0.26320577,-0.24888843,-10.703451
-0.38914594,-0.2815797,0.38412777,0.021350887,0.35346597,-10.03218
-0.7720769,-0.5736439,0.38885826,-0.1386549,0.0753249,-8.51565
-0.971679,-0.7671307,0.31948304,-0.39327562,-1.4930369,-8.83897
-1.134572,-0.9388092,0.056155466,-0.38210303,-1.4183087,-9.285425
-0.7600681,-0.6159355,0.29329583,0.4129635,0.038977,-8.244118
-0.70391375,-0.54198706,0.3931699,-1.0022498,-0.35716692,-10.040584
-0.31230286,-0.24898249,0.24576443,0.21357118,0.4456264,-9.446559
0.031656947,0.12825583,-0.016114758,0.8908324,0.25405553,-9.581683
0.23195101,0.4133167,-0.122561276,0.1764441,0.26734412,-9.635052
-0.5334414,-0.2974581,0.16319267,-0.43010885,-0.0747932,-9.405517
-0.92312145,-0.58685255,0.47717708,1.48037,-1.6776035,-6.190919
-1.2656025,-0.80964404,0.66787887,-0.14931563,-0.72276574,-7.3664083
-1.4027536,-1.0020174,0.5848586,0.11944765,-1.3189182,-6.9231424
-1.4955776,-1.1137546,0.27997917,0.24389952,-0.04423175,-8.374628
-0.9957136,-0.7439785,0.46345392,0.14778869,0.2723446,-9.977609
-0.9454612,-0.7913404,0.5720905,0.59221697,-0.275076,-9.116293
-1.0155513,-0.82956564,0.5263996,0.93779755,0.35149118,-7.2588763
-1.3369416,-1.1205473,0.33293584,0.023526832,-0.111264035,-7.2012687
-1.6855,-1.3668448,0.1692181,-1.6624863,-1.0081334,-9.20573
-1.0558636,-0.90031344,0.26672253,-0.11151914,-0.93390954,-8.891933
-0.7995572,-0.6178026,0.1665959,1.2744827,-0.590009,-8.515148
-0.12828256,-0.058578733,-0.027743444,-0.13475303,0.34936327,-9.514879
0.4699303,0.46502146,-0.20532227,-0.46949294,-0.47472736,-10.946039
0.73828244,0.79594123,-0.24376966,0.18421187,0.21222465,-10.882944
-0.39862916,-0.037190985,0.09044085,-0.010265917,0.96159035,-9.7801895
-0.34729585,-0.050797965,0.22409835,-0.8113738,0.4699819,-10.120266
-0.5622737,-0.1820982,0.29466155,-0.60704696,0.84709716,-11.21725
-0.43925056,-0.14233314,0.13022943,0.37773776,-0.70665216,-11.059349
0.09564477,0.25819722,-0.13200669,-0.29536602,-1.1054252,-11.449222
0.44642815,0.5030085,-0.2542867,-0.64439416,-1.3142176,-10.889644
0.48639187,0.48070392,-0.0976785,1.2543188,-0.83521444,-8.404167
0.4102281,0.521263,0.102171406,-0.50943166,0.26221526,-8.974107
0.51471555,0.61891824,0.10016027,-0.10852276,-0.652868,-9.943955
0.81458974,0.9308567,-0.13105832,-0.09357466,0.19067265,-8.519682
0.5412824,0.51969475,0.14890918,-0.009850769,0.0019572147,-8.3925295
